"text@rp1995m","@rp1995m",00:04:56.536,296.536,00:05:38.270,338.27,00:00:41.734,41.734,"Слушайте ну во-первых // нужно понимать что в Беларуси идет процесс не одномоментной какой-то революции, а в Беларуси идет достаточно долгий процесс по / полному скажем так разбору вертикали то есть, идет // сейчас идёт очень длительный процесс и это не спринт / это марафон поэтому понятно что он продлится еще мне кажется достаточно долгое время я думаю что // это займёт ещё как минимум ааа // может быть пару месяцев вот / поэтому одно дело если бы это был какой-то короткий промежуток и / вот в этот промежуток я бы сказал что вот там / я ухожу с проекта / которым я занимался / и который вел - да / так я думаю что это вполне естественный процесс, да-да. "
"text@agr1976m","@agr1976m",00:00:00.345,0.345,00:00:25.298,25.298,00:00:24.953,24.953,"Роман Протасевич, / главный редактор белорусского телеграм канала ""Нехта"" / знаменитого на весь мир уже тем что / во-первых это самый крупный русскоязычный канал в мире // там более 2 миллионов человек //заявила о своем уходе из проекта. / Он сказал что он не согласен с главным э с... а с аа... с главным основателем канала. // Вот я сейчас с ним хочу поговорить по прямой связи. // Роман здравствуйте! "
"text@agr1976m","@agr1976m",00:00:26.931,26.931,00:00:36.746,36.746,00:00:09.815,9.815,"Да! // Скажите пожалуйста все-таки / почему // почему вы разошлись с ээ... не знаю, / с начальником с вашим, / с вашим партнером. // В чем причина?"
"text@agr1976m","@agr1976m",00:00:43.721,43.721,00:00:46.030,46.03,00:00:02.309,2.309,"Да // что со Степаном вы разошлись, / да."
"text@agr1976m","@agr1976m",00:01:18.486,78.486,00:01:45.071,105.071,00:00:26.585,26.585,"Ну хорошо, // а можно ли провести? /Вот допустим канал ""Нехта"" - / он как газета ""Искра"" , // он сочетал в себе информационную составляющую / и конечно пропагандистскую ,потому что именно на ""Нехте"" // когда появлялся некий маршрут опозиционных сил / там и так далее, // люди все-таки тому следовали. / Это был некий организатор массовых акций. // Считаете ли вы что это будет продолжено на канале ""Нехта"" / и это должно быть продолжено на белорусском таком телеграм канале? "
"text@agr1976m","@agr1976m",00:01:54.838,114.838,00:01:56.680,116.68,00:00:01.842,1.842,"Да! / Но не у всех два миллиона подписчиков!"
"text@agr1976m","@agr1976m",00:02:35.715,155.715,00:02:43.616,163.616,00:00:07.901,7.901,"Но / вы были удовлетворены тем , /что ммм // телеграм канал выполнял функции массового организатора / ,в том числе организатора протестов?"
"text@agr1976m","@agr1976m",00:03:10.815,190.815,00:03:13.981,193.981,00:00:03.166,3.166,"А вы будете делать теперь свой / какой-то канал?"
"text@agr1976m","@agr1976m",00:03:48.138,228.138,00:04:03.671,243.671,00:00:15.533,15.533,"Ааа / кстати хотела вас об этом спросить. // В тяжёлое время вы покидаете портал / когда он находится на максимуме своего развития / и конечно вы сделали большой подарок семье Исмонтов / и другим пропагандистам. // Вы не согласны с этим? "
"text@agr1976m","@agr1976m",00:04:24.435,264.435,00:04:31.803,271.803,00:00:07.368,7.368,"Ну как // сдохла у соседа // ну как это // здохла у соседа коза. Пустячок - но приятно. // Ну как нет? / пфф... // Конечно да!"
"text@agr1976m","@agr1976m",00:04:37.496,277.496,00:04:56.395,296.395,00:00:18.899,18.899,"Ну могли бы подождать там / нууу могли бы подождать по крайней мере до времени / когда ну / никогда Белорусь будет свободна // ну хотя бы когда ммм эээ Лукашенко хоть немножко там сдался / и тогда уже... / А в тяжелую минуту так сказать вот / не вносить сумятицу в плотные ряды белорусской оппозиции. "
"words@rp1995m","@rp1995m",00:00:26.218,26.218,00:00:26.560,26.56,00:00:00.342,0.342,"Добрый"
"words@rp1995m","@rp1995m",00:00:26.560,26.56,00:00:26.903,26.903,00:00:00.343,0.343,"день"
"words@rp1995m","@rp1995m",00:00:36.811,36.811,00:00:37.140,37.14,00:00:00.329,0.329,"Аа"
"words@rp1995m","@rp1995m",00:00:37.140,37.14,00:00:37.469,37.469,00:00:00.329,0.329,"знаете"
"words@rp1995m","@rp1995m",00:00:37.469,37.469,00:00:37.798,37.798,00:00:00.329,0.329,"наверное"
"words@rp1995m","@rp1995m",00:00:37.798,37.798,00:00:38.127,38.127,00:00:00.329,0.329,"сразу"
"words@rp1995m","@rp1995m",00:00:38.127,38.127,00:00:38.456,38.456,00:00:00.329,0.329,"скажу"
"words@rp1995m","@rp1995m",00:00:38.456,38.456,00:00:38.785,38.785,00:00:00.329,0.329,"очень"
"words@rp1995m","@rp1995m",00:00:38.785,38.785,00:00:39.114,39.114,00:00:00.329,0.329,"много"
"words@rp1995m","@rp1995m",00:00:39.114,39.114,00:00:39.443,39.443,00:00:00.329,0.329,"/"
"words@rp1995m","@rp1995m",00:00:39.443,39.443,00:00:39.772,39.772,00:00:00.329,0.329,"запросов"
"words@rp1995m","@rp1995m",00:00:39.772,39.772,00:00:40.101,40.101,00:00:00.329,0.329,"очень"
"words@rp1995m","@rp1995m",00:00:40.101,40.101,00:00:40.430,40.43,00:00:00.329,0.329,"много"
"words@rp1995m","@rp1995m",00:00:40.430,40.43,00:00:40.759,40.759,00:00:00.329,0.329,"вопросов"
"words@rp1995m","@rp1995m",00:00:40.759,40.759,00:00:41.088,41.088,00:00:00.329,0.329,"/"
"words@rp1995m","@rp1995m",00:00:41.088,41.088,00:00:41.417,41.417,00:00:00.329,0.329,"Спрашивают"
"words@rp1995m","@rp1995m",00:00:41.417,41.417,00:00:41.746,41.746,00:00:00.329,0.329,"о"
"words@rp1995m","@rp1995m",00:00:41.746,41.746,00:00:42.075,42.075,00:00:00.329,0.329,"том"
"words@rp1995m","@rp1995m",00:00:42.075,42.075,00:00:42.404,42.404,00:00:00.329,0.329,"почему"
"words@rp1995m","@rp1995m",00:00:42.404,42.404,00:00:42.733,42.733,00:00:00.329,0.329,"зачем"
"words@rp1995m","@rp1995m",00:00:42.733,42.733,00:00:43.062,43.062,00:00:00.329,0.329,"почему"
"words@rp1995m","@rp1995m",00:00:43.062,43.062,00:00:43.391,43.391,00:00:00.329,0.329,"и"
"words@rp1995m","@rp1995m",00:00:43.391,43.391,00:00:43.720,43.72,00:00:00.329,0.329,"так"
"words@rp1995m","@rp1995m",00:00:43.720,43.72,00:00:44.051,44.051,00:00:00.331,0.331,"далее"
"words@rp1995m","@rp1995m",00:00:45.019,45.019,00:00:45.275,45.275,00:00:00.256,0.256,"Вот"
"words@rp1995m","@rp1995m",00:00:46.788,46.788,00:00:47.166,47.166,00:00:00.378,0.378,"Никаких"
"words@rp1995m","@rp1995m",00:00:47.166,47.166,00:00:47.544,47.544,00:00:00.378,0.378,"наверно"
"words@rp1995m","@rp1995m",00:00:47.544,47.544,00:00:47.922,47.922,00:00:00.378,0.378,"громких"
"words@rp1995m","@rp1995m",00:00:47.922,47.922,00:00:48.300,48.3,00:00:00.378,0.378,"заявлений"
"words@rp1995m","@rp1995m",00:00:48.300,48.3,00:00:48.678,48.678,00:00:00.378,0.378,"/"
"words@rp1995m","@rp1995m",00:00:48.678,48.678,00:00:49.056,49.056,00:00:00.378,0.378,"я"
"words@rp1995m","@rp1995m",00:00:49.056,49.056,00:00:49.434,49.434,00:00:00.378,0.378,"делать"
"words@rp1995m","@rp1995m",00:00:49.434,49.434,00:00:49.812,49.812,00:00:00.378,0.378,"точно"
"words@rp1995m","@rp1995m",00:00:49.812,49.812,00:00:50.190,50.19,00:00:00.378,0.378,"не"
"words@rp1995m","@rp1995m",00:00:50.190,50.19,00:00:50.568,50.568,00:00:00.378,0.378,"буду"
"words@rp1995m","@rp1995m",00:00:50.568,50.568,00:00:50.946,50.946,00:00:00.378,0.378,"сейчас"
"words@rp1995m","@rp1995m",00:00:50.946,50.946,00:00:51.324,51.324,00:00:00.378,0.378,"абсолютно"
"words@rp1995m","@rp1995m",00:00:51.324,51.324,00:00:51.702,51.702,00:00:00.378,0.378,"точно"
"words@rp1995m","@rp1995m",00:00:51.702,51.702,00:00:52.080,52.08,00:00:00.378,0.378,"не"
"words@rp1995m","@rp1995m",00:00:52.080,52.08,00:00:52.458,52.458,00:00:00.378,0.378,"время"
"words@rp1995m","@rp1995m",00:00:52.458,52.458,00:00:52.836,52.836,00:00:00.378,0.378,"для"
"words@rp1995m","@rp1995m",00:00:52.836,52.836,00:00:53.214,53.214,00:00:00.378,0.378,"каких-то"
"words@rp1995m","@rp1995m",00:00:53.214,53.214,00:00:53.592,53.592,00:00:00.378,0.378,"внутренних"
"words@rp1995m","@rp1995m",00:00:53.592,53.592,00:00:53.970,53.97,00:00:00.378,0.378,"разборок"
"words@rp1995m","@rp1995m",00:00:53.970,53.97,00:00:54.348,54.348,00:00:00.378,0.378,"сейчас"
"words@rp1995m","@rp1995m",00:00:54.348,54.348,00:00:54.726,54.726,00:00:00.378,0.378,"не"
"words@rp1995m","@rp1995m",00:00:54.726,54.726,00:00:55.104,55.104,00:00:00.378,0.378,"время"
"words@rp1995m","@rp1995m",00:00:55.104,55.104,00:00:55.482,55.482,00:00:00.378,0.378,"для"
"words@rp1995m","@rp1995m",00:00:55.482,55.482,00:00:55.860,55.86,00:00:00.378,0.378,"/"
"words@rp1995m","@rp1995m",00:00:55.860,55.86,00:00:56.238,56.238,00:00:00.378,0.378,"личных"
"words@rp1995m","@rp1995m",00:00:56.238,56.238,00:00:56.616,56.616,00:00:00.378,0.378,"амбиций"
"words@rp1995m","@rp1995m",00:00:56.616,56.616,00:00:56.994,56.994,00:00:00.378,0.378,"и"
"words@rp1995m","@rp1995m",00:00:56.994,56.994,00:00:57.372,57.372,00:00:00.378,0.378,"выяснения"
"words@rp1995m","@rp1995m",00:00:57.372,57.372,00:00:57.750,57.75,00:00:00.378,0.378,"отношений"
"words@rp1995m","@rp1995m",00:00:57.750,57.75,00:00:58.128,58.128,00:00:00.378,0.378,"все"
"words@rp1995m","@rp1995m",00:00:58.128,58.128,00:00:58.506,58.506,00:00:00.378,0.378,"что"
"words@rp1995m","@rp1995m",00:00:58.506,58.506,00:00:58.884,58.884,00:00:00.378,0.378,"могу"
"words@rp1995m","@rp1995m",00:00:58.884,58.884,00:00:59.262,59.262,00:00:00.378,0.378,"сказать"
"words@rp1995m","@rp1995m",00:00:59.262,59.262,00:00:59.640,59.64,00:00:00.378,0.378,"что"
"words@rp1995m","@rp1995m",00:00:59.640,59.64,00:01:00.018,60.018,00:00:00.378,0.378,"/"
"words@rp1995m","@rp1995m",00:01:00.018,60.018,00:01:00.396,60.396,00:00:00.378,0.378,"действительно"
"words@rp1995m","@rp1995m",00:01:00.396,60.396,00:01:00.774,60.774,00:00:00.378,0.378,"просто"
"words@rp1995m","@rp1995m",00:01:00.774,60.774,00:01:01.152,61.152,00:00:00.378,0.378,"получилось"
"words@rp1995m","@rp1995m",00:01:01.152,61.152,00:01:01.530,61.53,00:00:00.378,0.378,"так"
"words@rp1995m","@rp1995m",00:01:01.530,61.53,00:01:01.908,61.908,00:00:00.378,0.378,"что"
"words@rp1995m","@rp1995m",00:01:01.908,61.908,00:01:02.286,62.286,00:00:00.378,0.378,"/"
"words@rp1995m","@rp1995m",00:01:02.286,62.286,00:01:02.664,62.664,00:00:00.378,0.378,"наши"
"words@rp1995m","@rp1995m",00:01:02.664,62.664,00:01:03.042,63.042,00:00:00.378,0.378,"взгляды"
"words@rp1995m","@rp1995m",00:01:03.042,63.042,00:01:03.420,63.42,00:00:00.378,0.378,"на"
"words@rp1995m","@rp1995m",00:01:03.420,63.42,00:01:03.798,63.798,00:00:00.378,0.378,"/"
"words@rp1995m","@rp1995m",00:01:03.798,63.798,00:01:04.176,64.176,00:00:00.378,0.378,"развитие"
"words@rp1995m","@rp1995m",00:01:04.176,64.176,00:01:04.554,64.554,00:00:00.378,0.378,"проекта"
"words@rp1995m","@rp1995m",00:01:04.554,64.554,00:01:04.932,64.932,00:00:00.378,0.378,"и"
"words@rp1995m","@rp1995m",00:01:04.932,64.932,00:01:05.310,65.31,00:00:00.378,0.378,"на"
"words@rp1995m","@rp1995m",00:01:05.310,65.31,00:01:05.688,65.688,00:00:00.378,0.378,"то"
"words@rp1995m","@rp1995m",00:01:05.688,65.688,00:01:06.066,66.066,00:00:00.378,0.378,"/"
"words@rp1995m","@rp1995m",00:01:06.066,66.066,00:01:06.444,66.444,00:00:00.378,0.378,"как"
"words@rp1995m","@rp1995m",00:01:06.444,66.444,00:01:06.822,66.822,00:00:00.378,0.378,"проект"
"words@rp1995m","@rp1995m",00:01:06.822,66.822,00:01:07.200,67.2,00:00:00.378,0.378,"должен"
"words@rp1995m","@rp1995m",00:01:07.200,67.2,00:01:07.578,67.578,00:00:00.378,0.378,"функционировать"
"words@rp1995m","@rp1995m",00:01:07.578,67.578,00:01:07.956,67.956,00:00:00.378,0.378,"/"
"words@rp1995m","@rp1995m",00:01:07.956,67.956,00:01:08.334,68.334,00:00:00.378,0.378,"ааа"
"words@rp1995m","@rp1995m",00:01:08.334,68.334,00:01:08.712,68.712,00:00:00.378,0.378,"к"
"words@rp1995m","@rp1995m",00:01:08.712,68.712,00:01:09.090,69.09,00:00:00.378,0.378,"сожалению"
"words@rp1995m","@rp1995m",00:01:09.090,69.09,00:01:09.468,69.468,00:00:00.378,0.378,"оказались"
"words@rp1995m","@rp1995m",00:01:09.468,69.468,00:01:09.846,69.846,00:00:00.378,0.378,"слишком"
"words@rp1995m","@rp1995m",00:01:09.846,69.846,00:01:10.224,70.224,00:00:00.378,0.378,"разными"
"words@rp1995m","@rp1995m",00:01:10.224,70.224,00:01:10.602,70.602,00:00:00.378,0.378,"мы"
"words@rp1995m","@rp1995m",00:01:10.602,70.602,00:01:10.980,70.98,00:00:00.378,0.378,"не"
"words@rp1995m","@rp1995m",00:01:10.980,70.98,00:01:11.358,71.358,00:00:00.378,0.378,"смогли"
"words@rp1995m","@rp1995m",00:01:11.358,71.358,00:01:11.736,71.736,00:00:00.378,0.378,"найти"
"words@rp1995m","@rp1995m",00:01:11.736,71.736,00:01:12.114,72.114,00:00:00.378,0.378,"общий"
"words@rp1995m","@rp1995m",00:01:12.114,72.114,00:01:12.492,72.492,00:00:00.378,0.378,"язык"
"words@rp1995m","@rp1995m",00:01:12.492,72.492,00:01:12.870,72.87,00:00:00.378,0.378,"по"
"words@rp1995m","@rp1995m",00:01:12.870,72.87,00:01:13.248,73.248,00:00:00.378,0.378,"ааа"
"words@rp1995m","@rp1995m",00:01:13.248,73.248,00:01:13.626,73.626,00:00:00.378,0.378,"ряду"
"words@rp1995m","@rp1995m",00:01:13.626,73.626,00:01:14.004,74.004,00:00:00.378,0.378,"моментов"
"words@rp1995m","@rp1995m",00:01:14.004,74.004,00:01:14.382,74.382,00:00:00.378,0.378,"которые"
"words@rp1995m","@rp1995m",00:01:14.382,74.382,00:01:14.760,74.76,00:00:00.378,0.378,"я"
"words@rp1995m","@rp1995m",00:01:14.760,74.76,00:01:15.138,75.138,00:00:00.378,0.378,"считал"
"words@rp1995m","@rp1995m",00:01:15.138,75.138,00:01:15.516,75.516,00:00:00.378,0.378,"для"
"words@rp1995m","@rp1995m",00:01:15.516,75.516,00:01:15.894,75.894,00:00:00.378,0.378,"себя"
"words@rp1995m","@rp1995m",00:01:15.894,75.894,00:01:16.272,76.272,00:00:00.378,0.378,"ключевыми"
"words@rp1995m","@rp1995m",00:01:16.272,76.272,00:01:16.650,76.65,00:00:00.378,0.378,"поэтому"
"words@rp1995m","@rp1995m",00:01:16.650,76.65,00:01:17.028,77.028,00:00:00.378,0.378,"я"
"words@rp1995m","@rp1995m",00:01:17.028,77.028,00:01:17.406,77.406,00:00:00.378,0.378,"принял"
"words@rp1995m","@rp1995m",00:01:17.406,77.406,00:01:17.784,77.784,00:00:00.378,0.378,"добровольное"
"words@rp1995m","@rp1995m",00:01:17.784,77.784,00:01:18.162,78.162,00:00:00.378,0.378,"решение"
"words@rp1995m","@rp1995m",00:01:18.162,78.162,00:01:18.540,78.54,00:00:00.378,0.378,"покинуть"
"words@rp1995m","@rp1995m",00:01:18.540,78.54,00:01:18.940,78.94,00:00:00.400,0.4,"проект"
"words@rp1995m","@rp1995m",00:01:45.786,105.786,00:01:46.176,106.176,00:00:00.390,0.39,"Ну"
"words@rp1995m","@rp1995m",00:01:46.176,106.176,00:01:46.566,106.566,00:00:00.390,0.39,"во-первых"
"words@rp1995m","@rp1995m",00:01:46.566,106.566,00:01:46.956,106.956,00:00:00.390,0.39,"стоит"
"words@rp1995m","@rp1995m",00:01:46.956,106.956,00:01:47.346,107.346,00:00:00.390,0.39,"отметить"
"words@rp1995m","@rp1995m",00:01:47.346,107.346,00:01:47.736,107.736,00:00:00.390,0.39,"что"
"words@rp1995m","@rp1995m",00:01:47.736,107.736,00:01:48.126,108.126,00:00:00.390,0.39,"/"
"words@rp1995m","@rp1995m",00:01:48.126,108.126,00:01:48.516,108.516,00:00:00.390,0.39,"маршруты"
"words@rp1995m","@rp1995m",00:01:48.516,108.516,00:01:48.906,108.906,00:00:00.390,0.39,"движений"
"words@rp1995m","@rp1995m",00:01:48.906,108.906,00:01:49.296,109.296,00:00:00.390,0.39,"иии"
"words@rp1995m","@rp1995m",00:01:49.296,109.296,00:01:49.686,109.686,00:00:00.390,0.39,"какие-то"
"words@rp1995m","@rp1995m",00:01:49.686,109.686,00:01:50.076,110.076,00:00:00.390,0.39,"призывы"
"words@rp1995m","@rp1995m",00:01:50.076,110.076,00:01:50.466,110.466,00:00:00.390,0.39,"появлялись"
"words@rp1995m","@rp1995m",00:01:50.466,110.466,00:01:50.856,110.856,00:00:00.390,0.39,"не"
"words@rp1995m","@rp1995m",00:01:50.856,110.856,00:01:51.246,111.246,00:00:00.390,0.39,"только"
"words@rp1995m","@rp1995m",00:01:51.246,111.246,00:01:51.636,111.636,00:00:00.390,0.39,"на"
"words@rp1995m","@rp1995m",00:01:51.636,111.636,00:01:52.026,112.026,00:00:00.390,0.39,"каналах"
"words@rp1995m","@rp1995m",00:01:52.026,112.026,00:01:52.416,112.416,00:00:00.390,0.39,"нехта"
"words@rp1995m","@rp1995m",00:01:52.416,112.416,00:01:52.806,112.806,00:00:00.390,0.39,"но"
"words@rp1995m","@rp1995m",00:01:52.806,112.806,00:01:53.196,113.196,00:00:00.390,0.39,"и"
"words@rp1995m","@rp1995m",00:01:53.196,113.196,00:01:53.586,113.586,00:00:00.390,0.39,"на"
"words@rp1995m","@rp1995m",00:01:53.586,113.586,00:01:53.976,113.976,00:00:00.390,0.39,"/"
"words@rp1995m","@rp1995m",00:01:53.976,113.976,00:01:54.366,114.366,00:00:00.390,0.39,"других"
"words@rp1995m","@rp1995m",00:01:54.366,114.366,00:01:54.756,114.756,00:00:00.390,0.39,"телеграм"
"words@rp1995m","@rp1995m",00:01:54.756,114.756,00:01:55.148,115.148,00:00:00.392,0.392,"каналах"
"words@rp1995m","@rp1995m",00:01:57.840,117.84,00:01:58.169,118.169,00:00:00.329,0.329,"Ааа"
"words@rp1995m","@rp1995m",00:01:58.169,118.169,00:01:58.498,118.498,00:00:00.329,0.329,"ну"
"words@rp1995m","@rp1995m",00:01:58.498,118.498,00:01:58.827,118.827,00:00:00.329,0.329,"это"
"words@rp1995m","@rp1995m",00:01:58.827,118.827,00:01:59.156,119.156,00:00:00.329,0.329,"уже"
"words@rp1995m","@rp1995m",00:01:59.156,119.156,00:01:59.485,119.485,00:00:00.329,0.329,"другой"
"words@rp1995m","@rp1995m",00:01:59.485,119.485,00:01:59.814,119.814,00:00:00.329,0.329,"разговор"
"words@rp1995m","@rp1995m",00:01:59.814,119.814,00:02:00.143,120.143,00:00:00.329,0.329,"на"
"words@rp1995m","@rp1995m",00:02:00.143,120.143,00:02:00.472,120.472,00:00:00.329,0.329,"самом"
"words@rp1995m","@rp1995m",00:02:00.472,120.472,00:02:00.801,120.801,00:00:00.329,0.329,"деле"
"words@rp1995m","@rp1995m",00:02:00.801,120.801,00:02:01.130,121.13,00:00:00.329,0.329,"вот"
"words@rp1995m","@rp1995m",00:02:01.130,121.13,00:02:01.459,121.459,00:00:00.329,0.329,"аа"
"words@rp1995m","@rp1995m",00:02:01.459,121.459,00:02:01.788,121.788,00:00:00.329,0.329,"плюс"
"words@rp1995m","@rp1995m",00:02:01.788,121.788,00:02:02.117,122.117,00:00:00.329,0.329,"опять"
"words@rp1995m","@rp1995m",00:02:02.117,122.117,00:02:02.446,122.446,00:00:00.329,0.329,"же"
"words@rp1995m","@rp1995m",00:02:02.446,122.446,00:02:02.775,122.775,00:00:00.329,0.329,"стоит"
"words@rp1995m","@rp1995m",00:02:02.775,122.775,00:02:03.104,123.104,00:00:00.329,0.329,"учитывать"
"words@rp1995m","@rp1995m",00:02:03.104,123.104,00:02:03.433,123.433,00:00:00.329,0.329,"что"
"words@rp1995m","@rp1995m",00:02:03.433,123.433,00:02:03.762,123.762,00:00:00.329,0.329,"//"
"words@rp1995m","@rp1995m",00:02:03.762,123.762,00:02:04.091,124.091,00:00:00.329,0.329,"даже"
"words@rp1995m","@rp1995m",00:02:04.091,124.091,00:02:04.420,124.42,00:00:00.329,0.329,"э"
"words@rp1995m","@rp1995m",00:02:04.420,124.42,00:02:04.749,124.749,00:00:00.329,0.329,"два"
"words@rp1995m","@rp1995m",00:02:04.749,124.749,00:02:05.078,125.078,00:00:00.329,0.329,"миллиона"
"words@rp1995m","@rp1995m",00:02:05.078,125.078,00:02:05.407,125.407,00:00:00.329,0.329,"подписчиков"
"words@rp1995m","@rp1995m",00:02:05.407,125.407,00:02:05.736,125.736,00:00:00.329,0.329,"ааа"
"words@rp1995m","@rp1995m",00:02:05.736,125.736,00:02:06.065,126.065,00:00:00.329,0.329,"опять"
"words@rp1995m","@rp1995m",00:02:06.065,126.065,00:02:06.394,126.394,00:00:00.329,0.329,"же"
"words@rp1995m","@rp1995m",00:02:06.394,126.394,00:02:06.723,126.723,00:00:00.329,0.329,"даже"
"words@rp1995m","@rp1995m",00:02:06.723,126.723,00:02:07.052,127.052,00:00:00.329,0.329,"открыто"
"words@rp1995m","@rp1995m",00:02:07.052,127.052,00:02:07.381,127.381,00:00:00.329,0.329,"ааа"
"words@rp1995m","@rp1995m",00:02:07.381,127.381,00:02:07.710,127.71,00:00:00.329,0.329,"/"
"words@rp1995m","@rp1995m",00:02:07.710,127.71,00:02:08.039,128.039,00:00:00.329,0.329,"исходя"
"words@rp1995m","@rp1995m",00:02:08.039,128.039,00:02:08.368,128.368,00:00:00.329,0.329,"из"
"words@rp1995m","@rp1995m",00:02:08.368,128.368,00:02:08.697,128.697,00:00:00.329,0.329,"открытых"
"words@rp1995m","@rp1995m",00:02:08.697,128.697,00:02:09.026,129.026,00:00:00.329,0.329,"данных"
"words@rp1995m","@rp1995m",00:02:09.026,129.026,00:02:09.355,129.355,00:00:00.329,0.329,"э"
"words@rp1995m","@rp1995m",00:02:09.355,129.355,00:02:09.684,129.684,00:00:00.329,0.329,"можно"
"words@rp1995m","@rp1995m",00:02:09.684,129.684,00:02:10.013,130.013,00:00:00.329,0.329,"узнать"
"words@rp1995m","@rp1995m",00:02:10.013,130.013,00:02:10.342,130.342,00:00:00.329,0.329,"что"
"words@rp1995m","@rp1995m",00:02:10.342,130.342,00:02:10.671,130.671,00:00:00.329,0.329,"исходя"
"words@rp1995m","@rp1995m",00:02:10.671,130.671,00:02:11.000,131.0,00:00:00.329,0.329,"из"
"words@rp1995m","@rp1995m",00:02:11.000,131.0,00:02:11.329,131.329,00:00:00.329,0.329,"этих"
"words@rp1995m","@rp1995m",00:02:11.329,131.329,00:02:11.658,131.658,00:00:00.329,0.329,"двух"
"words@rp1995m","@rp1995m",00:02:11.658,131.658,00:02:11.987,131.987,00:00:00.329,0.329,"миллионов"
"words@rp1995m","@rp1995m",00:02:11.987,131.987,00:02:12.316,132.316,00:00:00.329,0.329,"достаточно"
"words@rp1995m","@rp1995m",00:02:12.316,132.316,00:02:12.645,132.645,00:00:00.329,0.329,"много"
"words@rp1995m","@rp1995m",00:02:12.645,132.645,00:02:12.974,132.974,00:00:00.329,0.329,"человек"
"words@rp1995m","@rp1995m",00:02:12.974,132.974,00:02:13.303,133.303,00:00:00.329,0.329,"читает"
"words@rp1995m","@rp1995m",00:02:13.303,133.303,00:02:13.632,133.632,00:00:00.329,0.329,"из"
"words@rp1995m","@rp1995m",00:02:13.632,133.632,00:02:13.961,133.961,00:00:00.329,0.329,"зарубежа"
"words@rp1995m","@rp1995m",00:02:13.961,133.961,00:02:14.290,134.29,00:00:00.329,0.329,"//"
